"","sex","mstatus","age","children","occupation","education","income","avbal","avtrans","decision"
"2051",1,2,50,2,4,3,2645.528951,21316.26216,806.079919,1
"2052",1,3,24,1,4,4,7048.473745,21500.14132,2361.674673,2
"2053",1,3,28,3,6,4,7219.886071,19341.168801,2232.959454,2
"2054",2,4,58,2,7,1,8080.11,26315.83,2788.69,3
"2055",2,3,20,0,5,4,6776.93,32781.6,2804.99,3
"2056",2,3,28,0,5,4,7061.44561,11649.055253,2016.691126,2
"2057",1,2,30,1,6,1,10064.196235,45948.757733,2433.791887,1
"2058",2,1,58,0,1,3,5259.4,19997,2231.66,3
"2059",1,3,28,0,1,4,10753.649127,47492.035679,2654.175164,2
"2060",1,3,25,0,6,4,6585.566371,25968.505574,2554.739174,2
"2061",1,2,33,2,1,1,8413.195601,41948.713027,2407.627348,1
"2062",2,2,61,4,7,3,1376.26,12145.47,1235.43,1
"2063",2,2,37,2,3,4,5717.02,27100.5,1031.46,3
"2064",2,2,45,4,1,2,1926.55,15713.06,875.48,1
"2065",1,3,24,0,6,4,12612.544107,17666.377575,3236.84922,2
"2066",1,3,23,0,6,4,6800.249585,26556.099754,2636.531949,2
"2067",2,2,36,3,8,1,9863.202997,48497.51117,3839.246656,1
"2068",1,2,48,1,5,3,1471.6,17708.14,774,1
"2069",1,2,32,2,1,3,11223.81,16528.01,1250.11,3
"2070",2,3,30,1,8,4,10226.071193,32630.335191,1837.426688,2
"2071",1,2,58,2,7,3,2943.089214,12511.477133,738.377913,1
"2072",1,4,48,1,3,3,1683.62,16039.74,1016.57,3
"2073",1,2,40,1,3,3,1669.85,21423.57,1399.68,3
"2074",1,3,39,0,6,3,3094.49,8101.6,1704.52,3
"2075",1,2,40,0,4,4,4818.872263,21991.940489,1432.601805,1
"2076",1,2,30,1,7,3,1060.199391,12083.018399,1016.271216,1
"2077",1,2,40,1,7,3,1472.440045,18470.765219,1074.244253,1
"2078",1,2,40,0,3,3,1102.49,15841.46,1209.34,1
"2079",1,4,79,2,9,3,1440.97,9955.54,1124.78,3
"2080",1,2,41,1,7,4,5660.493408,35600.350776,1198.373223,1
"2081",2,3,28,0,6,2,14736.21,34852.12,6082.29,3
"2082",1,3,28,0,4,4,7295.89,25399.72,1505.92,3
"2083",1,2,39,0,1,1,8944.287762,14435.414289,1846.034597,1
"2084",2,3,28,0,8,4,13377.684552,29982.701862,3227.784823,2
"2085",2,3,27,0,5,4,8187.516169,11645.929545,2026.386109,2
"2086",1,3,26,0,2,3,3787.064669,17519.147206,728.819184,2
"2087",1,2,55,1,7,3,2933.504972,12332.917202,1009.83181,1
"2088",1,2,38,0,1,1,8668.109315,14063.306985,2367.787855,1
"2089",1,3,26,0,7,4,4951.78,26957.78,761.54,3
"2090",1,3,24,0,6,4,11135.816822,17646.328384,2773.955007,2
"2091",2,3,29,1,8,4,10771.274088,32849.712117,1832.995543,2
"2092",1,3,36,0,7,4,2212.73,11873.57,1080.16,3
"2093",1,1,30,1,5,4,5358.98,22221.96,2416.88,3
"2094",2,1,44,1,3,3,1082.44,15019.49,999.19,3
"2095",1,1,42,0,2,4,3176.8,20000.59,780.2,3
"2096",2,3,27,0,4,1,9833.36,11026.02,2303.25,3
"2097",1,3,20,0,4,4,7613.542837,22596.061738,2291.643078,2
"2098",1,3,34,0,7,4,5007.86,23172.09,2174.52,3
"2099",2,3,21,0,8,1,10622.85,25455.03,3927.36,3
"2100",1,2,47,2,7,3,2239.597035,12517.771441,638.594688,1
"2101",1,2,47,1,7,4,5829.609256,19906.2398,803.550485,1
"2102",2,2,59,3,4,4,4961.256339,22011.237074,2004.955862,1
"2103",2,1,45,2,3,4,9046.3,29269.81,3420.82,3
"2104",1,2,40,2,6,4,4796.32988,29853.195112,1122.741573,1
"2105",1,3,26,0,1,4,10989.040736,35701.109092,1823.161983,2
"2106",1,4,55,1,6,4,6710.38,27755.88,1209.6,3
"2107",2,4,60,2,2,3,2647.72,12061.22,84.43,3
"2108",1,1,42,1,3,1,4630.31,28998.11,3166.05,3
"2109",1,2,32,3,6,4,3880.318145,20538.984758,1452.503594,1
"2110",1,2,35,1,6,4,10338.041622,30543.706988,3058.490228,1
"2111",1,3,27,0,2,3,4312.656896,17721.588981,580.506811,2
"2112",2,3,26,0,7,4,4058.073559,25102.01296,2458.866552,2
"2113",1,3,45,0,7,3,1674.91,14522.72,488.82,3
"2114",1,2,40,1,1,4,5181.645404,11422.199346,2465.74902,1
"2115",1,2,45,2,7,3,2591.970112,12210.581436,896.815489,1
"2116",2,3,29,0,7,2,14232.37,30013.32,3231.14,2
"2117",1,1,37,1,4,3,1534.41,12415.32,804.11,3
"2118",2,3,24,0,8,4,10391.77647,28559.416598,1433.851448,2
"2119",1,2,37,1,3,4,5343.082249,23101.471475,1776.731462,1
"2120",1,2,42,0,3,3,1025.4,16198.76,937.61,3
"2121",2,2,44,1,9,3,663.971691,6915.882443,1279.297263,1
"2122",2,2,34,1,7,3,3968.068996,8425.162451,730.409877,1
"2123",1,2,31,2,1,3,8979.81,17330.58,2291.6,1
"2124",2,4,44,3,7,3,4497.39,12198.9,881.98,3
"2125",1,1,71,0,9,4,3261.51,12437.5,1138.77,3
"2126",1,3,22,0,5,3,2922.17699,10282.980433,860.211434,2
"2127",1,2,45,2,6,4,10085.129488,29224.541238,1297.890514,1
"2128",2,3,20,0,7,4,4937.247855,23247.503054,1372.229105,2
"2129",1,1,57,2,4,4,4995.33,26083.81,1597.76,3
"2130",2,3,33,0,7,4,3837.49,22595.95,1480.21,3
"2131",1,2,39,0,5,4,8156.1,33611.17,1846.41,3
"2132",1,3,24,0,6,4,12173.990831,17673.219355,3081.53232,2
"2133",2,2,57,1,6,3,4661.25,23557.58,1737.89,3
"2134",1,3,24,0,2,3,3157.658111,16597.547417,378.013026,2
"2135",1,3,28,3,6,4,6824.257106,19445.548107,2027.003936,2
"2136",2,3,28,0,5,4,6212.41963,11705.661039,2008.012891,2
"2137",1,2,40,0,7,3,3157.55,12058.29,281.39,3
"2138",1,3,21,0,6,4,6917.638468,26428.275153,2707.540727,2
"2139",1,1,39,1,3,1,9518.87,14494.98,1667.17,3
"2140",2,3,26,0,7,4,4012.018154,25727.468663,1409.285406,2
"2141",1,3,35,0,4,4,5452.64,5402.37,2343.84,3
"2142",1,3,27,0,8,4,7895.984171,27761.150066,2440.277736,2
"2143",1,3,45,0,2,4,5814.55,30931.06,1411.33,3
"2144",2,3,23,0,7,4,4617.944405,26221.418306,1835.602964,2
"2145",1,3,25,0,2,3,4294.981482,17286.43767,469.003545,2
"2146",2,3,27,0,5,4,8422.436282,11647.786063,1931.268316,2
"2147",1,3,27,0,6,4,8952.725531,25781.816427,4151.427924,2
"2148",1,2,33,2,4,4,4831.08,33431.8,1581.59,3
"2149",2,3,28,0,2,3,2803,18091.39,391.03,2
"2150",1,3,26,1,1,4,9435.530423,46446.515676,2942.673464,2
"2151",1,1,56,0,6,3,3179.27,26469.3,1071.26,3
"2152",2,3,25,0,8,4,6179.39,25919.54,2536.51,2
"2153",1,3,23,0,6,4,12557.546743,17696.490735,3156.670095,2
"2154",2,3,45,0,5,1,9134.84,47529.84,3537.32,3
"2155",2,3,27,0,5,4,8001.278403,13457.25641,1934.952,2
"2156",2,3,28,0,5,4,7383.181668,13219.279447,1846.8016,2
"2157",1,2,40,2,7,3,2682.671304,18611.417811,1409.506248,1
"2158",1,3,21,0,6,4,7277.112823,26443.266408,2868.841112,2
"2159",2,3,25,0,7,4,5023.006964,25346.015586,2332.344501,2
"2160",1,3,26,0,4,4,8783.475137,24431.249771,2308.920873,2
"2161",1,2,52,1,1,1,7999.78,13969.58,2650.37,1
"2162",2,3,20,0,4,3,4957.89721,20845.557683,907.299402,2
"2163",2,2,43,2,9,3,1847.209081,8047.41764,1797.09814,1
"2164",2,4,70,0,9,4,2842.85,15448.78,1147.37,3
"2165",2,2,57,1,6,4,11915.06,31091.86,3770.24,3
"2166",1,4,60,2,2,2,7999.92,44733.84,3010.56,3
"2167",1,2,70,3,9,1,3073.23,33108.03,424.79,1
"2168",1,2,32,1,7,3,2730.97,15406.86,830.33,3
"2169",2,3,25,0,7,4,3893.649051,24306.802265,2512.798808,2
"2170",2,2,36,0,9,3,2164.304195,9708.670234,1649.179184,1
"2171",2,3,26,2,4,3,5324.809149,19770.651896,1174.582436,2
"2172",1,3,27,0,6,4,7717.037091,26128.714984,2626.521722,2
"2173",2,3,33,0,3,3,3361.07,15616.08,2119.05,3
"2174",2,4,62,0,6,4,7747.59,41349.2,2711.29,3
"2175",1,2,40,2,5,4,5928.457944,29879.198778,830.391283,1
"2176",1,3,23,1,4,4,6843.833103,21958.256314,2504.514002,2
"2177",1,2,41,1,7,4,5642.148619,36323.114205,1033.586069,1
"2178",1,2,40,1,4,1,7538.49,4638.31,1880.18,3
"2179",1,3,25,0,1,4,4995.33,26083.81,1597.76,3
"2180",2,3,26,0,6,4,7226.4,29092.73,2682.05,3
"2181",2,2,37,3,6,1,10519.578646,48181.517701,3880.094894,1
"2182",1,1,35,2,8,4,6701.74,16363.95,3541.74,3
"2183",1,1,43,2,2,2,8206.02,13127.97,3001.39,3
"2184",1,3,28,0,3,4,4995.42,24000.3,1621.18,3
"2185",1,3,25,0,5,3,3593.435968,10563.054105,881.935606,2
"2186",2,2,52,0,9,3,2255.630804,8798.475025,1157.429194,1
"2187",1,1,39,1,1,4,7019.95,12112.66,3000.81,3
"2188",1,3,42,0,3,1,3652.92,30785.56,3152.84,3
"2189",2,3,28,1,4,3,5326.195769,19858.143397,1229.528406,2
"2190",2,2,31,3,6,1,13822.172785,46190.798117,4045.04586,1
"2191",2,3,25,0,7,4,4914.847745,23667.478608,1752.958593,2
"2192",1,2,40,0,7,4,4984.061302,19927.134789,1267.960277,1
"2193",2,2,35,0,3,4,4296.81,23993.14,3295.92,3
"2194",1,3,26,0,1,4,10990.379063,37648.018364,1668.623034,2
"2195",2,2,40,1,6,1,9971.1,46357.07,4771.25,1
"2196",2,4,60,2,3,1,7019.95,12112.66,3000.81,3
"2197",1,3,28,0,1,4,10888.447574,48979.491058,2782.296094,2
"2198",1,3,28,0,1,4,11225.401458,53171.647942,3119.399221,2
"2199",2,2,34,3,6,1,10177.79831,46379.694191,4362.367131,1
"2200",1,3,27,0,2,3,3834.37031,16098.659013,671.216564,2
"2201",2,3,25,0,7,4,4436.266329,25832.277573,1437.896359,2
"2202",2,3,27,0,5,4,8284.213319,11645.786468,2026.591044,2
"2203",1,2,55,2,7,3,1086.68,12004.37,1325.86,3
"2204",2,3,27,0,3,3,2374.29,16314.95,746.54,3
"2205",1,3,26,0,1,4,9732.921037,46421.199463,2903.244763,2
"2206",2,3,26,0,7,4,4617.316707,24923.11493,2411.203025,2
"2207",2,3,24,0,8,4,12108.944561,29885.589503,2546.772315,2
"2208",2,1,36,1,6,3,4137.5,7285.46,1989.59,3
"2209",1,1,68,1,9,4,4233.5,21090.72,1054.93,3
"2210",2,2,51,0,9,3,2010.473273,9646.220212,794.204924,1
"2211",1,3,24,0,6,4,12631.620593,17679.309888,3313.974565,2
"2212",2,2,58,1,9,3,1964.621151,9131.742237,1358.778703,1
"2213",1,2,53,2,5,4,5884.957502,29897.765348,764.770521,1
"2214",1,3,26,0,7,4,9032.374422,25873.229226,2547.161104,2
"2215",1,2,51,0,1,1,8173.275935,13912.536792,2714.429915,1
"2216",1,2,37,2,6,4,9379.098699,28045.129576,4352.773669,1
"2217",1,2,53,2,6,4,6913.165629,30045.134265,1925.348494,1
"2218",2,3,36,0,3,3,1741.13,14491.1,1045.64,3
"2219",1,2,43,1,6,1,11188.495948,33548.470355,4103.198902,1
"2220",1,3,26,0,2,3,1110.37,12435.17,955.8,3
"2221",1,2,28,2,5,3,1557.8,16706.25,1236.9,3
"2222",1,2,52,0,8,2,11564.12,60286.61,4299.58,3
"2223",1,2,40,3,3,4,4421.93,28299.57,2460.58,3
"2224",2,3,24,0,8,4,11039.891038,29238.003415,2175.474132,2
"2225",1,2,38,2,7,3,2928.997632,19618.136393,1232.993415,1
"2226",1,3,27,0,7,4,7842.14917,26300.709134,2623.164533,2
"2227",1,2,29,3,3,1,11316.8,34265.83,3322.55,3
"2228",1,3,27,0,6,4,6201.39172,26382.843635,2698.905297,2
"2229",2,3,21,0,7,4,4930.623486,24520.089674,2126.367953,2
"2230",1,3,26,0,2,3,4309.684621,17470.239919,416.84365,2
"2231",1,3,25,2,6,4,9430.903924,18918.690703,2616.344633,2
"2232",1,2,52,1,6,1,7556.926859,42451.726319,3126.909447,1
"2233",1,3,26,0,6,4,6493.72041,26329.137387,2680.954387,2
"2234",2,1,55,2,1,3,6764.74,12294.81,1840.94,3
"2235",1,2,59,0,4,4,4674.323291,21991.398469,1354.440503,1
"2236",2,1,49,2,3,4,2103.48,18577.7,995.2,3
"2237",2,3,20,0,7,4,4952.909978,23661.613199,1912.817053,2
"2238",1,2,40,2,6,4,9286.253016,29157.251776,3479.609011,1
"2239",2,3,20,0,3,4,5937.34,25586.27,1342.67,3
"2240",1,3,40,0,2,1,5978.99,23022.9,2377.78,3
"2241",2,3,26,0,8,4,10937.286988,30344.863508,2269.506826,2
"2242",2,2,24,2,5,3,2374.71,21143.15,702.15,1
"2243",2,2,34,0,2,1,7722.27,12825.17,1486.38,3
"2244",1,1,46,0,6,3,703.6,20535.04,2585.65,3
"2245",1,3,25,0,6,4,6649.972594,27487.773213,3124.558535,2
"2246",1,2,41,1,7,3,2590.918805,18468.128161,1187.594812,1
"2247",1,2,60,0,7,3,2478.11,11436.23,463.68,3
"2248",1,4,59,1,5,2,7700.25,45038.76,2355.94,3
"2249",1,2,27,1,1,1,8246.571956,42089.579768,2474.837042,1
"2250",1,3,22,0,2,4,5581.19,20631.73,967.65,3
"2251",2,2,37,3,6,1,13492.383434,38596.563292,3778.502775,1
"2252",1,2,56,2,5,4,5914.643035,30047.926983,861.453927,1
"2253",1,2,64,4,1,4,3532.75,24530.75,1575.74,3
"2254",2,3,24,0,2,4,4313.99,20201.45,697.24,3
"2255",1,3,24,0,2,3,3146.457618,17476.055128,3348.876215,2
"2256",2,3,30,0,4,4,5303.54,26236.1,1322.16,3
"2257",2,2,20,3,4,3,4162.98,11377.4,744.48,3
"2258",2,3,28,0,4,2,10121.36,46721.65,3037.19,3
"2259",1,3,26,0,7,4,8953.993466,26073.437733,2554.973589,2
"2260",2,2,59,2,3,1,10426.73,29460.48,1042.93,3
"2261",2,2,44,3,1,3,2052.115582,15793.071251,893.114782,1
"2262",2,3,19,0,7,4,4940.700724,24516.149292,2027.019212,2
"2263",1,3,27,0,6,4,7722.175812,26114.558494,2619.32075,2
"2264",1,2,36,2,7,3,2693.64817,11569.416779,332.395606,1
"2265",2,2,36,0,8,3,2126.57,9519.55,1788.15,1
"2266",2,2,67,0,9,3,2282.95,9194.57,456.02,3
"2267",1,2,39,2,5,4,5952.24287,27755.993987,1354.642652,1
"2268",2,2,35,1,7,3,722.07,11707.8,843.7,3
"2269",2,3,23,0,7,4,3505.207828,24522.187411,2124.977055,2
"2270",2,2,36,1,9,3,1827.512263,9138.815555,515.799091,1
"2271",1,3,28,0,6,4,6184.884877,28216.907796,3077.400598,2
"2272",1,3,28,0,7,3,2047.26,8016.6,828.01,3
"2273",1,3,25,2,4,4,7022.731977,21355.485958,2464.415061,2
"2274",2,3,31,0,2,4,4018.73,21433.63,929.56,3
"2275",2,3,27,0,5,4,8296.493555,13200.79509,1710.326039,2
"2276",2,2,36,2,3,4,5566.4,10965.36,3491.51,3
"2277",1,3,44,0,5,1,11037.44,43257.93,2113.02,3
"2278",2,3,28,0,8,4,12182.910252,30333.865453,3142.949326,2
"2279",1,3,26,2,6,4,9389.809799,19150.861097,2606.601985,2
"2280",2,3,28,0,4,3,5000.577851,20268.407553,1007.803624,2
"2281",1,2,40,0,5,1,10653.49,30033.14,4103.15,3
"2282",1,3,24,2,6,4,8810.057186,19121.053148,2472.220984,2
"2283",1,2,35,1,7,4,3642.528821,34532.400576,1516.97743,1
"2284",1,2,43,2,4,3,619.15,2872.72,1216.9,1
"2285",2,2,31,1,3,2,9968.58,40680.7,4708.21,3
"2286",1,2,35,0,8,3,3161.0374,16972.637165,1441.581366,1
"2287",1,3,25,0,6,4,9359.243884,25843.626885,4250.653153,2
"2288",1,3,22,0,5,3,1978.39,24109.96,1201.7,3
"2289",2,3,29,0,1,2,6000.13,27015.19,2434.6,3
"2290",1,2,29,2,5,4,7488.13,36289.03,806.72,3
"2291",2,3,30,1,8,4,10156.252082,32678.216373,1900.023623,2
"2292",1,2,66,2,9,1,4009.23,20013.48,1811.16,3
"2293",1,2,39,0,1,1,8436.668297,14027.789434,2633.498093,1
"2294",1,2,30,0,8,4,2597.065986,16782.959887,2000.299384,1
"2295",1,2,39,1,3,4,7417.897332,22973.884227,1959.237971,1
"2296",2,2,41,1,3,4,5958.31,23352.22,3053.5,3
"2297",2,3,25,0,8,4,11277.162567,29550.765199,2374.745489,2
"2298",1,3,28,0,4,1,7361.66,28364.91,1954.94,3
"2299",1,3,26,1,1,4,8800.636815,43902.797418,3472.250252,2
"2300",2,2,40,2,3,3,2581.99,16908.08,1215.64,3
"2301",1,3,22,0,4,4,6806.571192,22100.036618,2399.304782,2
"2302",1,2,54,2,5,4,5887.511211,29963.963145,770.996664,1
"2303",1,3,28,0,6,4,6493.542898,27993.515477,3082.172396,2
"2304",2,3,25,0,7,4,4188.22097,25835.03111,1530.203942,2
"2305",1,1,52,0,3,4,2968.22,21291.19,1369.14,3
"2306",1,2,40,0,3,1,5914.94,19348.1,3012.47,3
"2307",1,2,62,3,3,3,1778.85,15817.56,831.48,3
"2308",1,2,47,1,7,4,4658.866239,19946.034207,1749.386845,1
"2309",1,4,59,2,4,3,2500.62,14213.94,453,3
"2310",1,1,45,4,3,4,4701.98,19347.37,2230.32,3
"2311",1,2,44,2,7,3,3002.774086,12415.615372,1144.320971,1
"2312",1,2,51,2,3,1,8009.839355,36246.740433,3753.961398,1
"2313",1,2,40,0,7,4,2422.48,19799.41,671.26,3
"2314",2,4,45,4,6,4,7000.99,19806.22,2508.43,3
"2315",2,2,51,2,3,1,6265.25,36320.75,3731.41,1
"2316",2,2,38,1,3,3,1450.11,15996.83,735.94,3
"2317",2,3,26,0,7,4,4563.235164,24973.294825,2406.740955,2
"2318",1,2,49,2,3,4,9219.76,28814.28,1230.7,1
"2319",1,3,27,0,8,4,7844.982133,27063.664574,2636.060935,2
"2320",2,2,50,2,5,1,12644.42,17608.87,3388.32,3
"2321",1,2,34,2,6,4,10454.037626,30197.556034,4029.078839,1
"2322",1,2,36,2,7,3,2662.269106,11809.193951,284.052773,1
"2323",2,2,30,1,1,4,4233.5,21090.72,1054.93,3
"2324",1,3,27,0,6,4,7537.905336,26053.402966,2667.764169,2
"2325",1,3,28,0,2,3,3006.510309,18058.458015,488.430395,2
"2326",1,2,33,0,3,3,1157.012735,15986.992615,1210.26978,1
"2327",1,2,39,1,7,4,4483.704443,20386.384933,1400.865722,1
"2328",2,2,32,2,6,1,13618.038162,39625.138683,3307.282058,1
"2329",2,2,39,0,6,1,9132.51004,40866.469484,2113.283411,1
"2330",1,2,40,2,5,4,4570.039301,29936.576748,1073.764593,1
"2331",1,3,22,0,6,4,6790.203978,26609.299937,2630.694241,2
"2332",1,3,26,0,7,4,9011.194902,25004.330393,2523.818925,2
"2333",2,2,45,1,9,3,665.385084,6931.281856,1571.025274,1
"2334",2,3,38,0,2,4,3943.67,20422.36,1799.87,3
"2335",2,3,28,0,1,4,10722.888977,35251.017977,1796.95168,2
"2336",1,2,39,2,7,1,8191.96,25443.89,3700.28,3
"2337",1,3,24,0,2,3,3452.247696,17467.756648,3161.245305,2
"2338",1,3,21,0,6,4,7082.698517,26595.362966,2795.737793,2
"2339",1,2,30,1,6,4,2945.263751,29893.385118,2400.315066,1
"2340",1,2,41,1,7,3,1561.637661,11867.515085,760.739175,1
"2341",1,2,28,1,3,4,2746.5,18205.65,3559.71,3
"2342",2,2,40,2,5,4,2702.8,25967.57,2444.53,3
"2343",1,2,34,2,5,3,1424.159945,21953.699237,1603.940645,1
"2344",2,3,30,0,8,4,10485.201938,32970.360908,1838.780855,2
"2345",1,3,23,0,2,3,2123.548019,16636.820918,575.758368,2
"2346",1,2,38,4,7,3,2678.821878,13374.788615,1306.155073,1
"2347",1,3,22,0,4,3,1031.38,7913.75,886.57,3
"2348",1,3,26,0,2,3,3763.885145,15721.354253,327.361125,2
"2349",1,2,41,2,1,3,511.38,7457.52,1153.44,3
"2350",1,3,25,0,7,4,9031.95299,24859.871648,2430.815252,2
"2351",2,3,21,0,7,4,4954.540092,23656.009085,1808.713566,2
"2352",2,3,24,0,4,4,4964.64,33168.59,1383.66,3
"2353",2,3,48,0,5,3,1935.72,15992.69,556.6,3
"2354",1,3,27,0,6,4,6245.645853,26547.827147,2688.14769,2
"2355",1,2,38,2,4,3,3303.45,8427.29,1217.02,3
"2356",2,1,43,2,3,1,5475.49,15278.83,3728.35,3
"2357",1,2,39,2,5,4,5827.278556,27426.708066,1097.001155,1
"2358",2,2,61,1,1,3,2272.31856,16035.011376,1203.890098,1
"2359",1,3,27,0,5,3,1211.64,14537.96,1127.08,3
"2360",1,2,36,2,7,3,2652.754911,12033.185615,800.712391,1
"2361",1,2,48,2,7,4,4208.11089,32819.803603,740.34312,1
"2362",1,3,28,0,2,3,3712.470163,17818.2881,536.349232,2
"2363",1,2,31,2,4,4,4180.72,8735.23,1499.7,1
"2364",1,2,52,1,7,4,6257.381751,19813.317313,780.326302,1
"2365",1,2,32,2,7,3,2886.559549,19571.982777,1050.612591,1
"2366",1,2,37,1,4,3,2598.540714,20857.074782,1978.782097,1
"2367",2,1,45,1,8,4,10719.57,29524.05,2074.57,3
"2368",2,3,26,0,7,4,2051.9,24212.14,1735.98,2
"2369",1,2,34,2,6,4,4115.751737,20614.793835,1467.474432,1
"2370",2,2,48,2,8,4,6157.58,19623.35,3155.41,3
"2371",1,2,64,3,1,1,8446.99,14132.2,1077.38,1
"2372",2,1,35,0,4,3,2564.85,18698.4,768.51,3
"2373",1,3,25,0,2,3,4308.876412,17392.30403,355.068507,2
"2374",1,2,42,2,7,4,5794.262686,35516.652877,1411.233106,1
"2375",2,3,19,0,7,4,4942.889476,24499.9372,1998.019089,2
"2376",1,2,47,1,1,1,8495.416786,14029.281428,2263.125002,1
"2377",2,3,45,0,5,1,13794.92,13342.87,3221.08,3
"2378",1,3,26,0,1,4,8686.392973,43948.355616,3472.545104,2
"2379",1,2,34,1,4,4,4977.13,22598.72,1499.69,1
"2380",2,2,39,1,4,4,4987.124293,22010.862207,1498.614367,1
"2381",1,1,45,1,1,1,3791.18,31456.42,1342.56,3
"2382",2,3,28,1,4,3,5340.503997,19656.242223,1242.30799,2
"2383",1,2,53,2,7,3,4732.170848,13613.165907,1628.738193,1
"2384",2,2,36,2,3,3,1393.84,18977.67,2164.65,3
"2385",1,2,41,0,7,4,5008.93,22921.57,1181.78,3
"2386",2,3,23,0,4,1,2987.97,42676.55,2496.35,3
"2387",1,2,42,1,6,4,3755.77579,24807.570487,2415.61633,1
"2388",1,4,57,3,4,4,4963.11,19252.75,2157.89,3
"2389",1,2,44,2,5,4,5941.607814,29852.135068,1850.862405,1
"2390",2,3,27,0,5,4,8686.04,11643.91,2039.02,2
"2391",2,3,26,0,8,4,11518.038233,29599.660651,2431.462208,2
"2392",2,1,70,0,9,1,5657.63,25986.84,1349.48,3
"2393",1,3,26,2,1,4,8613.495664,43976.030111,3472.838773,2
"2394",2,2,40,0,3,2,12048.15,34593.71,7299.56,3
"2395",1,2,45,0,1,1,9360.26857,14175.568619,1783.496439,1
"2396",1,1,66,1,9,3,872.52,9633.83,708.01,3
"2397",1,3,28,0,4,2,8888.45,51543.76,1953.44,3
"2398",2,3,27,0,5,4,8293.361308,12961.164762,1701.582899,2
"2399",1,1,48,0,7,2,11143.41,17825.67,3742.27,3
"2400",2,3,28,0,4,3,3837.58,11528.44,926.63,3
"2401",2,2,29,2,6,1,10213.345029,48898.454823,3586.242093,1
"2402",1,3,25,0,6,4,6639.259033,27273.537965,3090.19526,2
"2403",1,2,50,2,7,4,5376.51,27389.08,1150.8,3
"2404",2,3,28,0,5,4,6322.218193,12046.255604,1899.469379,2
"2405",1,3,24,0,2,3,3395.48478,17474.73599,3023.2225,2
"2406",1,2,33,4,1,4,4453.676044,16827.376975,1881.791802,1
"2407",2,3,29,0,5,4,7339.9,13364.08,1591.63,2
"2408",1,3,22,0,5,3,2814.105234,10040.048503,866.733611,2
"2409",1,2,36,2,7,3,2530.135287,12030.62809,734.389926,1
"2410",1,3,26,0,1,4,10633.088133,35609.682592,1653.169449,2
"2411",1,2,52,1,7,4,7768.000199,20011.744044,1153.113369,1
"2412",2,2,42,1,7,4,5637.61,36424.14,989.58,1
"2413",1,2,38,2,5,4,6345.827275,27158.071429,1473.794436,1
"2414",1,2,47,2,6,4,4051.788405,20963.646597,2862.484451,1
"2415",2,2,46,2,6,3,2729.69,18324.89,2709.47,3
"2416",1,3,26,0,7,4,9037.901567,26037.52496,2558.073283,2
"2417",1,2,58,3,7,4,3753.067898,4307.564689,976.525858,1
"2418",1,3,28,1,1,4,11024.687913,48724.576355,2921.272273,2
"2419",1,1,57,0,5,4,4200.32,20587.99,556.05,3
"2420",1,1,37,3,3,4,6633.34,16885.31,3406.88,3
"2421",1,3,26,0,2,3,4197.3445,15278.420289,653.780692,2
"2422",1,2,43,1,7,4,2813.965076,4434.268231,1693.874028,1
"2423",1,3,47,0,3,3,688.16,9527.63,1334.82,3
"2424",1,2,66,0,9,3,1432.13,14981.29,701.59,3
"2425",1,2,49,1,7,3,1717.027263,12360.167469,688.735368,1
"2426",1,2,31,3,4,4,3951.12,20632.88,1478.18,1
"2427",1,2,65,1,7,4,3849.562599,4548.636984,1822.759823,1
"2428",1,3,28,0,2,3,1991.69,4492.65,303.23,3
"2429",1,3,26,0,5,3,1662.21,12033.74,1286.34,3
"2430",2,3,28,0,5,4,6642.129843,12984.360242,1789.101246,2
"2431",1,3,26,0,1,4,10903.761079,35619.327203,1721.480169,2
"2432",1,2,39,1,8,1,6693.634244,56462.725861,5402.486044,1
"2433",1,3,27,0,2,3,3386.106177,17947.037261,972.177958,2
"2434",2,3,29,0,1,2,12048.15,34593.71,7299.56,3
"2435",2,2,32,2,7,4,3558.33,19216.65,713.24,1
"2436",2,1,47,1,3,3,1257.84,19956.19,425.87,3
"2437",2,3,25,0,6,4,6588.405351,26776.002433,2628.489965,2
"2438",2,1,49,2,5,2,10970.75,33154.26,6616.19,3
"2439",2,3,20,0,3,4,2431.12,26988.85,2345.84,3
"2440",1,1,45,4,4,2,6434.98,10797.75,3713.02,3
"2441",1,2,41,1,5,4,5814.325214,27364.996323,948.855916,1
"2442",2,2,39,3,1,2,3496.41,25664.44,1258.45,3
"2443",2,3,28,1,4,3,5153.319606,20233.085231,996.884148,2
"2444",1,3,28,0,4,1,7847.95,27513.68,2731.16,2
"2445",2,2,39,2,5,4,6021.57,29708.62,2023.66,1
