index, sex, mstatus, age, children, occupation, education, income, avbal, avtrans,
2412,1,1,28.83,0,8,4,8505.22,46662.41,1425.98,
2413,2,2,58.84,1,5,4,5810.96,35723.19,2369.21,
2414,2,1,35.8,0,2,3,1347.45,5389.34,438.87,
2415,2,2,62.42,1,2,3,2769.08,11735.63,1075.05,
2416,2,4,68.48,1,9,4,3782.79,14901.85,1508.99,
2417,2,2,39.62,0,4,4,4999.56,19756.24,2317.87,
2418,2,4,45.99,2,5,3,3202.49,16663,2156.05,
2419,1,4,48.98,1,4,1,12607.41,43671.82,1792.46,
2420,1,2,40.86,1,5,4,2142.05,15233.43,3403.16,
2421,2,2,32.75,1,3,4,9684.66,25024.12,2399.26,
2422,1,4,51.35,1,1,4,9684.66,25024.12,2399.26,
2423,2,2,42.75,2,3,4,4387.22,19621.31,3046.07,
2424,1,4,36.98,1,7,1,10962.56,19569.85,1155.6,
2425,2,2,40.02,0,3,4,8221.69,32635.73,2943.45,
2426,2,2,39.86,3,3,3,2163.58,17819.46,1739.27,
2427,2,4,41.06,1,8,4,2842.91,34539.57,3032.26,
2428,2,2,68.31,1,9,3,537.19,9673.06,994.53,
2429,2,4,40.66,1,7,1,6652.88,17703.33,2410.84,
2430,1,4,60.54,0,6,3,1734.82,21235.79,1539.6,
2431,2,2,29,0,5,4,8825.1,34080.86,2663.18,
2432,2,2,39.97,0,2,3,1818.61,13742.2,563.11,
2433,1,2,28.56,1,2,2,13370.28,28311.94,691.89,
2434,2,4,50.13,2,3,1,11675.44,12046.48,2866.54,
2435,1,2,24.83,2,8,4,5161.02,23804.16,1888.98,
2436,2,4,39.57,0,2,3,2066.45,8469.4,416.86,
2437,1,2,39.74,0,8,1,9773.91,39982.53,2690.26,
2438,1,2,41.2,1,2,4,2639.18,23111.15,954.5,
2439,1,3,75.71,3,9,1,4839.98,11195.09,1197.89,
2440,1,1,41.02,0,2,3,2489.49,14074.15,693.79,
2441,1,2,34.84,2,5,4,6116.28,17258.63,2504.46,
2442,2,4,44.66,2,4,4,7207.33,36760.17,1016.87,
2443,2,1,25.9,0,4,4,5005.78,20363.93,2451.11,
2444,2,4,35.84,0,3,3,2892.26,16458.6,1465.38,
2445,1,2,49.6,1,3,1,6500.95,44748.15,3001.57,
2446,2,4,46.98,1,4,2,10275.31,8111.02,4203.57,
2447,2,4,51.88,0,4,1,10338.17,17772.54,2529.17,
2448,1,2,23.11,1,4,3,3788.2,9574.57,912.2,
2449,2,3,55.54,1,5,4,5997.74,34584.51,2336.69,
2450,1,4,44.01,2,8,4,4196.48,30222.97,1538.66,
2451,2,4,51.82,2,2,1,5090.99,46652.34,2445.05,
2452,2,4,55,1,2,4,4469.1,23485.68,1356.9,
2453,1,2,39.53,2,2,3,2997.93,14762.38,531.83,
2454,1,2,54.69,1,4,4,4982.62,9962.84,577.42,
2455,1,4,49.79,3,5,4,8009.77,35520.56,3092.43,
2456,1,3,41.66,1,4,4,5287.69,19998.82,753.24,
2457,2,4,46.92,1,5,1,3596.71,28593.28,1970.84,
2458,2,1,25.98,0,8,4,5536.23,30103.3,4020.6,
2459,1,2,61.02,4,3,1,10858.94,15019.59,3015.08,
2460,2,4,48.51,1,7,1,11779.46,41484.68,3389.11,
2461,1,2,37.51,0,6,3,2674.95,18909.19,1262.07,
2462,2,1,24.13,0,7,4,3514.57,36533.98,1590.97,
2463,2,3,56.8,2,8,4,6465.91,28112.6,1574.68,
2464,2,2,28.07,3,4,2,11968.81,52477.87,6196.94,
2465,2,1,27.25,0,1,1,11968.81,52477.87,6196.94,
2466,2,2,30.01,2,1,3,11968.81,52477.87,6196.94,
2467,1,2,26.76,2,3,4,5177.57,24000.81,2853.94,
2468,1,1,43.92,0,6,3,2776.81,32278.91,1784.4,
2469,2,1,26.81,0,7,3,1587.53,20180.01,743.28,
2470,1,3,53,2,4,3,2398.28,18050.18,797.34,
2471,1,2,28.66,2,1,2,2398.28,18050.18,797.34,
2472,2,1,27.52,0,5,4,6125.41,10156.36,2313.22,
2473,1,2,39.7,2,7,3,2024.53,14321.29,1082.86,
2474,2,2,53.64,1,3,3,2015.65,15881.43,523.46,
2475,2,4,66.41,0,9,4,3910.74,21261.93,1030.63,
2476,2,2,55.15,1,4,4,4178.69,26745.92,1489.37,
2477,2,1,41.19,0,5,3,1613.47,12974.02,1199.4,
2478,2,2,30,3,3,1,4931.34,31778.51,2827.34,
2479,2,4,45.07,3,2,1,6408.17,24579.87,1243.06,
2480,1,2,39.64,1,6,3,1377.08,12324.87,1658.48,
2481,2,2,39.94,1,3,4,5778.42,18951.48,2535.52,
2482,1,2,46.46,1,5,1,4559.89,21513.97,3401.69,
2483,1,1,34.19,0,3,4,6817.99,24085.01,1939.21,
2484,2,1,26.53,0,3,1,9136.49,29980.17,3149.81,
2485,2,1,23.32,0,5,2,5682.04,30409.79,3812.72,
2486,1,1,26.64,0,8,4,7883.39,40924.4,2070.51,
2487,2,1,31.33,0,5,4,6200.47,24234.54,2067.73,
2488,1,1,31.19,0,2,4,6208.85,20192.6,1173.17,
2489,2,1,26.03,0,5,3,1900.68,8027.27,552.83,
2490,1,2,66.84,2,9,2,7071.16,26851.47,476.97,
2491,1,1,22.7,0,7,2,9826.88,30205.13,3829.71,
2492,1,3,59.92,2,3,4,5338.5,24016.92,2902.01,
2493,2,4,32.24,2,5,3,1264.16,19440.53,1211.28,
2494,1,2,60.03,2,1,4,1264.16,19440.53,1211.28,
2495,2,2,43.13,0,1,3,1264.16,19440.53,1211.28,
2496,1,1,26.22,0,5,3,1994.39,16529.98,1114.93,
2497,2,2,41.67,2,5,1,14687.5,23986.82,1569.45,
2498,2,2,39.83,2,3,1,9709.52,26778.56,2148.15,
2499,2,2,40.84,2,1,1,9709.52,26778.56,2148.15,
2500,1,2,51.34,2,3,3,3305.63,14820.96,506.79,
2501,2,2,39.85,1,5,3,3122.35,20395.91,1100.06,
2502,2,2,30.9,0,7,4,7097.74,26172.56,1223.67,
2503,2,4,32.12,2,6,2,18716.69,73975.56,3788.83,
2504,2,3,86.83,0,9,4,4292.42,11575.91,576.15,
2505,2,2,52.38,3,2,4,4655.31,15822.63,515.24,
2506,1,1,22.09,0,3,4,6169.03,24043.24,2014.73,
2507,2,1,30.76,0,6,3,2534.41,20078.16,1239.79,
2508,2,2,34.91,0,2,1,6835.9,39014.4,1890.45,
2509,1,4,47.25,0,4,1,7932.53,17097,2821.47,
2510,2,2,25.63,3,5,1,10791.29,16249.21,3275.81,
2511,1,1,34.1,0,7,3,2246.35,12004.73,878.54,
2512,2,1,26.94,0,6,3,3106.37,29188.48,1641.53,
2513,1,2,46.22,2,3,3,2047.98,17073.75,1282.99,
2514,2,2,40.91,2,7,2,15008.55,29308.79,4001.06,
2515,1,1,20.47,0,3,2,11735.69,30733.38,6564.56,
2516,2,4,45.03,3,4,4,4050.7,22459.72,832.88,
2517,1,2,29.06,2,3,2,12937.32,50173.39,2098.59,
2518,1,4,27.91,0,4,4,5192.13,36465.74,1036.93,
2519,2,1,26.12,0,5,3,2583.56,8290.32,1781.64,
2520,1,1,25.71,0,5,3,2112.18,12376.57,1798.56,
2521,2,2,25.58,1,3,3,2086.54,17058.66,279.86,
2522,1,2,69.65,0,9,4,2793.05,14967.59,913.85,
2523,1,2,40.16,1,7,3,2500.53,13082.55,925.59,
2524,2,2,43.47,0,3,1,7003.98,46680.7,3736.23,
2525,2,1,28.56,0,4,3,2281.33,14525.19,1368.53,
2526,2,3,85.47,1,9,3,591.67,9476.36,730.47,
2527,1,2,39.32,1,2,1,8876.46,8632.64,2027.8,
2528,2,1,28.03,0,7,3,2860.89,11587.58,803.52,
2529,2,2,39.95,2,2,1,5373.82,25150.48,1968.94,
2530,1,4,34.93,3,2,3,1921.72,11954.36,358.15,
2531,2,1,18.43,0,6,4,11697.83,31000.34,2861.78,
2532,1,4,46.8,0,6,3,5460.24,19851.35,1537.98,
2533,2,4,43.65,2,5,3,1882.16,18335.86,2039.66,
2534,2,4,32.58,3,6,2,4249.33,78775.69,6137.01,
2535,1,3,88.69,3,9,4,4811.54,9742.42,981,
2536,2,1,25.42,0,7,3,3796.5,4911.5,312.79,
2537,2,1,26.33,0,5,4,7609.14,24010.43,1603.31,
2538,1,1,33.34,0,2,4,4608.22,33827.01,439.14,
2539,2,2,24.37,2,4,1,7938.83,23723.96,1107.83,
2540,1,2,43.32,0,7,3,2092.39,12263.81,893.05,
2541,2,4,51.39,2,6,1,9999.99,33572.58,4120.58,
2542,1,1,32.1,0,7,3,4371.32,11848.43,735.54,
2543,1,1,31.51,0,4,4,3133.53,35594.72,1001.84,
2544,2,1,28.28,0,5,3,1402.44,17266.87,1610.82,
2545,2,4,71.89,2,9,4,4190.41,17602.34,1004.68,
2546,2,1,32.61,0,7,4,6167.49,1955.16,511.04,
2547,1,2,23.52,1,5,4,6149.41,25865.55,1390.07,
2548,1,4,35.83,0,2,1,5614.16,24998.9,3017.27,
2549,2,4,45.48,2,5,4,8303.18,21592.71,2038.86,
2550,2,2,24.81,2,2,4,4724.11,6547.15,998.35,
2551,1,4,47.15,1,5,2,16216.69,34034.16,3760,
2552,2,2,40.09,3,5,4,5995.07,28073.97,1258.01,
2553,1,2,56.81,1,7,1,5034.66,18526.91,2858.37,
2554,1,1,39.12,0,1,3,5034.66,18526.91,2858.37,
2555,2,2,59.75,2,7,4,7054.62,29325.25,1504.43,
2556,1,2,32.62,1,1,1,7054.62,29325.25,1504.43,
2557,1,1,23.05,0,8,3,5065.94,19894.28,2261.46,
2558,1,1,28.06,0,3,4,6017.15,19400.16,2139.6,
2559,1,1,23.56,0,7,3,2509.77,12076.87,797.91,
2560,1,1,21.38,0,3,3,1997,24553.92,1196.08,
2561,1,1,35.31,0,3,1,3522.32,35751.75,3054.41,
2562,2,1,38.97,0,8,3,2771.81,33664.57,1799.99,
2563,2,3,59.68,1,4,3,1639.61,13722.57,796.41,
2564,2,3,59.08,3,2,3,3249.39,3743.11,612.16,
2565,2,2,26.34,1,7,3,3277.94,17409.87,921.79,
2566,2,1,27.25,0,5,2,7316,41103.46,5453.44,
2567,2,1,27.35,0,3,4,9672.19,36804.97,2944.84,
2568,1,1,34.19,0,7,4,4695.28,33641.32,1886.26,
2569,2,1,25,0,4,3,3331.39,14137.44,1206.59,
2570,2,4,25.38,2,4,1,6094.4,46794.13,2481.5,
2571,2,4,57.89,0,4,1,7937.05,24998.16,2315.73,
2572,1,1,28.1,0,3,4,4876.42,24751.82,1716.19,
2573,1,1,29.68,0,4,4,3868.8,39206.27,2049.7,
2574,1,1,21.03,0,8,4,10604.03,29717.48,2259.08,
2575,2,2,46.46,2,6,4,2798.99,43531.06,1777.19,
2576,2,2,68.46,0,9,4,3951.51,14806.52,560.76,
2577,1,2,20.71,1,6,4,9380.78,30155.19,2445.11,
2578,1,2,40.59,2,3,3,1983.83,21437.11,623.98,
2579,1,1,25.23,0,4,1,9884.57,6296.63,2609.53,
2580,1,1,19.71,0,1,4,9884.57,6296.63,2609.53,
2581,2,1,25.8,0,6,1,9361.1,49646.51,4441.16,
2582,2,1,40.12,0,4,1,7408.61,39740.81,2391.15,
2583,2,2,36.86,2,5,4,2014.19,10204.89,1023.26,
2584,2,2,38.6,0,4,4,7259.99,15079.99,1394.59,
2585,2,2,36.4,3,1,4,7259.99,15079.99,1394.59,
2586,1,2,37.99,2,1,3,7259.99,15079.99,1394.59,
2587,2,4,45.47,3,7,3,2924.16,11239.61,799.71,
2588,2,2,56.55,0,7,4,7863.12,39822.88,1226.56,
2589,1,1,23.55,0,7,1,7031.94,30272.67,2971.13,
2590,1,4,30.09,0,5,3,2324.77,15142.15,1158.45,
2591,2,1,44.56,0,3,4,6325.1,35327.54,2018,
2592,2,3,54.03,0,2,3,795.63,9143.07,1053.29,
2593,2,1,31.86,0,7,4,6093.07,36683.73,1097.8,
2594,1,1,28.29,0,3,3,2008.81,25025.96,1514.23,
2595,2,4,46.05,0,6,1,10274.03,39996.35,3513.82,
2596,2,2,37.4,4,3,1,13824.47,44856,2641.84,
2597,1,2,60.53,1,3,4,2461.87,19656.59,461.9,
2598,2,2,58.61,3,1,1,2461.87,19656.59,461.9,
2599,1,1,32.22,0,3,3,3190.93,15997.77,319.11,
2600,2,3,51.83,2,6,4,8030.77,26589.73,3954.33,
2601,1,4,59,0,2,4,3990.58,12780.67,1020.27,
2602,2,4,40.27,2,3,3,2225.31,16014.06,952.12,
2603,2,2,56.64,0,5,4,8959.07,24268.23,3110.88,
2604,1,3,58.06,2,3,3,2393.43,22313.32,299.35,
2605,2,2,56.78,2,6,4,7082.84,12264.98,2177.38,
2606,1,1,43.72,0,4,3,2704.94,17168.94,1309.77,
2607,1,2,63.16,0,5,4,5569.23,21779.11,2028.9,
2608,1,2,55.77,0,2,3,2785.75,17929.94,600.25,
2609,1,2,38.92,1,3,3,1799.81,9646.1,1500.35,
2610,1,2,55.19,2,4,3,2419.03,5366.73,573.39,
2611,1,1,30.42,0,5,4,6425.2,31617.81,2008,
2612,2,1,26.88,0,4,4,4494.28,22755.11,1273.4,
2613,1,4,65.52,0,9,3,1138.46,12149.31,1146.07,
2614,2,1,28.05,0,3,4,2745.05,21718.59,3047.36,
2615,2,4,70.07,1,9,3,1500.28,14297.73,708.97,
2616,1,4,27.98,1,3,3,1109.24,16178.23,1143.96,
2617,2,1,27.42,0,4,2,10478.71,5107.79,6626.08,
2618,1,4,61.04,1,2,3,2106.01,2544.13,607.89,
2619,2,2,43.25,0,8,4,7006.26,30364.32,2898.06,
2620,2,4,45.19,2,3,1,6481.61,19896.13,4838.79,
2621,2,2,52.89,0,3,3,2933.77,16110.99,1009.58,
2622,1,2,39.24,2,3,2,14602.58,35878.49,3172.73,
2623,2,4,59.42,2,5,4,6853.91,18406.44,2001.24,
2624,1,1,25.21,0,8,4,11536.24,44581.29,1880.48,
2625,1,4,35.89,0,1,3,11536.24,44581.29,1880.48,
2626,2,4,46.83,1,7,3,3091.05,8641.88,647.34,
2627,1,4,73.03,2,9,4,3523.84,15079.93,1009.44,
2628,2,3,68.48,3,9,3,1670.08,14836.4,800.75,
2629,2,2,49.13,0,3,4,9367.54,17905.79,1835.19,
2630,1,1,34.75,0,2,3,796.55,11896.46,584.95,
2631,1,4,45.04,3,6,3,4650.23,18275.68,1956.97,
2632,1,1,39.13,0,3,3,2004.52,10287.86,2038.35,
2633,2,4,30.86,2,6,3,4900.59,10876.19,2626.24,
2634,2,2,40.3,2,3,1,14576.72,30399.76,2995.96,
2635,2,4,47.36,3,4,4,4999.32,4436.31,2217.9,
2636,2,1,33.37,0,3,4,4986.92,32653.17,2911.24,
2637,2,2,34.14,1,3,4,8126.81,23828.58,1951.84,
2638,2,4,48.1,0,3,1,4453.57,41991.01,2525.26,
2639,1,4,42.51,3,2,4,1563.57,10023.44,1059.56,
2640,2,2,41.99,2,7,1,6913.77,40846.7,2963.76,
2641,2,1,28,0,3,4,4215.55,23538.99,2078.06,
2642,1,2,40.78,1,7,3,2106.01,2381,789.47,
2643,2,2,21.35,1,4,1,13109.02,19233.31,2535.41,
2644,1,4,44.99,2,7,1,7562.73,33812.74,2194.92,
2645,1,2,59.36,2,6,3,2283.68,23396.92,1787.72,
2646,1,2,56.55,3,5,3,3404.34,13245.37,923.79,
2647,2,3,68.06,0,9,2,3524.16,7698.91,1500.34,
2648,1,1,22.97,0,4,4,5619.73,26429.59,2406.43,
2649,2,2,47.92,0,4,3,2681.72,13354.1,1055.51,
2650,2,3,47.59,3,7,4,6178.54,19300.56,633.07,
2651,2,2,24.5,0,1,4,6178.54,19300.56,633.07,
2652,2,2,64.08,1,6,4,4724.45,38168.35,1336.49,
2653,1,3,74.06,0,9,4,3812.05,14942.44,778.42,
2654,2,4,45.4,2,3,4,5568.37,12276.82,1166.97,
2655,1,4,47.17,2,3,3,1982.38,18243.24,1174.32,
2656,2,2,38.56,2,3,3,2294.82,22270.27,1455.51,
2657,2,2,37.03,1,2,2,8404.86,18574.79,3051.91,
2658,1,1,29.47,0,3,1,14815.28,34041.93,4683.19,
2659,1,1,38.74,0,7,3,1316.43,16008.39,798.04,
2660,2,1,26.78,0,3,3,2272.62,16000.3,919.85,
2661,1,4,67.55,0,9,1,2962.3,27860.37,1124.7,
2662,1,2,33.07,2,7,3,2985.16,14140.4,1335.56,
2663,1,3,67.48,0,9,1,3160.38,15951.23,1791.55,
2664,1,1,24.93,0,4,3,2497.33,11491.66,1158.77,
2665,1,1,27.99,0,3,1,5864.35,35106.13,3571,
2666,2,2,36.42,2,7,3,2364.68,18736.15,558.36,
2667,1,2,31.02,1,6,4,7411.52,27703.36,1478.36,
2668,1,1,28.1,0,2,3,547.7,7951.98,821.1,
2669,1,1,45.42,0,4,4,4722.51,2965.53,1289.07,
2670,2,2,36.5,1,5,3,1478.01,16882.46,956.25,
2671,1,4,56.44,3,5,4,3851.73,24000.31,1730.77,
2672,2,2,42.71,1,4,4,5477.36,19286.02,1863.9,
2673,1,1,34.3,0,3,4,9685.82,25159.73,3553.8,
2674,2,2,44.23,2,5,3,2010.35,15248.81,1176,
2675,1,1,27.99,0,2,3,1809.36,11061.55,929.63,
2676,1,4,43.66,0,4,3,3136.87,10141.07,754.44,
2677,2,1,26.29,0,4,3,4379,11326.62,795.15,
2678,1,2,29.47,1,5,3,2299.55,16001.31,1281.37,
2679,2,4,55.06,2,1,3,2299.55,16001.31,1281.37,
2680,1,1,41.78,0,5,4,9065.75,24024.47,2190.45,
2681,1,2,40,0,6,1,9999.4,19900.15,4450.02,
2682,1,1,25.69,0,5,4,2357.64,36344.9,2448.9,
2683,1,1,32.01,0,7,3,3899.83,9841.08,1277.21,
2684,2,1,19.82,0,7,1,4680.19,6047.49,2544.5,
2685,2,1,27.32,0,2,1,5573.57,36538.71,2313,
2686,2,2,30.23,3,1,4,5573.57,36538.71,2313,
2687,2,2,44.27,2,3,4,6484.57,21237.65,1951.75,
2688,1,1,29.06,0,3,3,880.59,15896.95,781.38,
2689,1,2,38.84,3,3,1,6166.14,45458.1,2821.56,
2690,1,1,22.41,0,4,4,3828.52,39758.63,1524.16,
2691,2,4,48.17,0,6,4,5822.22,27776.06,1823.2,
2692,2,4,57.3,3,4,2,11150.11,44933.7,4002.15,
2693,2,4,66.75,1,9,1,3169.59,20693.72,817.45,
2694,1,4,51.66,0,3,1,5649.68,16719.12,2998.28,
2695,2,1,24.68,0,4,4,5177.35,33675.6,1439.02,
2696,1,1,27.5,0,7,3,2640.82,13323.66,960.54,
2697,2,1,31.8,0,7,1,12846.28,28755.13,2551.9,
2698,2,4,35.16,2,2,1,6548.35,24977.42,2457.87,
2699,2,2,31.24,0,8,4,7022.69,21928.34,1797.21,
2700,2,2,37.73,2,4,4,4999.87,19768.52,2487,
2701,2,2,23.05,0,7,1,8717.59,31281.04,2104.26,
2702,2,2,40.67,1,3,4,7935.89,20465.19,1999.58,
2703,2,1,47.8,0,1,3,7935.89,20465.19,1999.58,
2704,1,1,21.63,0,4,4,4866.39,23035.46,2016.26,
2705,1,2,34.25,0,7,1,9463.94,20940.32,1484.1,
2706,2,2,36.23,1,1,2,9463.94,20940.32,1484.1,
2707,2,4,51.22,0,8,4,7413.01,34177.35,1860.34,
2708,2,2,42.7,0,7,1,7932.62,34480.19,2416.98,
2709,1,2,35.72,1,3,4,5932.63,26711.94,2478.32,
2710,1,2,40.01,0,4,3,4499.03,11777.85,1106.88,
2711,1,2,64.12,1,1,4,4499.03,11777.85,1106.88,
2712,1,3,40.28,2,3,2,16708.59,22605.78,4242.12,
2713,2,1,27.72,0,2,4,5340.08,24713.34,885.82,
2714,2,3,55.8,2,5,3,2619.67,19832.46,1147.56,
2715,1,2,44.57,1,4,3,2460.9,10481.84,780.2,
2716,1,2,44.98,0,5,4,8599.29,17046.94,690.07,
2717,2,1,19.49,0,2,4,5900.49,21132.48,1089.5,
2718,2,4,32.82,2,6,1,12849.71,55636.33,5618.4,
2719,1,3,61.25,2,6,3,3699.96,12224.26,955.13,
2720,2,2,40.53,2,6,4,6998.63,43717.07,2641.51,
2721,1,1,25.72,0,6,3,1098.21,20559.92,1845.01,
2722,1,2,48.45,0,7,3,2244.19,3741.24,547.13,
2723,2,1,23.72,0,7,3,2464.95,17572.68,868.21,
2724,1,1,27.27,0,5,3,2217.7,15788.91,641.31,
2725,2,2,69.33,3,9,4,3968.98,14628.5,303.59,
2726,2,2,29.98,1,5,4,6264.93,37430.31,1961.08,
2727,1,1,28.19,0,5,2,11698.78,42661.91,4939.44,
2728,2,4,39.66,0,2,4,2218.61,37777.04,1014.8,
2729,1,2,39.97,2,7,4,2005.04,19393.77,1971.21,
2730,2,2,33.4,0,8,4,2741.98,24666.35,4014.35,
2731,2,4,41.35,0,5,3,2543.69,15983.6,1198.55,
2732,1,2,59.3,2,3,1,8985.51,29635.53,4858.88,
2733,2,1,36.29,0,6,4,7372.16,23501.61,2003.24,
2734,2,2,30.12,2,7,3,3696.85,12888.57,818.02,
2735,2,1,40.74,0,3,3,2045.88,11640.34,817.23,
2736,2,4,31.64,1,4,3,2203.25,11917.58,427.64,
2737,2,4,45.12,0,3,1,9017.88,29989.72,2082.79,
2738,2,2,28.08,0,4,4,2293.73,23402.99,1875.24,
2739,1,1,30.89,0,2,1,6070.68,46088.44,1878.02,
2740,1,2,69.69,2,9,3,1495.67,15264.85,792.43,
2741,1,1,21.26,0,1,4,1495.67,15264.85,792.43,
2742,2,4,45,0,2,4,3618.85,35953.04,1304.31,
2743,2,1,37.99,0,4,1,12417.36,8593.6,2384.62,
2744,2,2,46.85,0,6,1,13391.3,38465.3,3346.68,
2745,1,1,45.48,0,8,1,9481.87,51467.43,4519.22,
2746,2,3,46.4,2,5,1,10452.97,29593.12,3000.77,
2747,2,2,36.03,1,2,4,1753.78,25915.37,1270.1,
2748,1,2,54.84,1,5,1,8371.14,30331.28,2146.21,
2749,1,1,23.68,0,7,1,11894.39,24037.3,2453.65,
2750,2,2,40.56,0,6,1,12397.32,46343.45,3398.03,
2751,2,3,60.67,1,6,3,1918.09,19879.97,1791.37,
2752,1,3,44.56,0,3,3,1999.14,16264.1,398.78,
2753,2,2,21.25,3,6,4,8713.94,28111.64,1501.08,
2754,1,2,20.3,1,4,3,1288.03,8808.8,857.77,
2755,2,2,59.53,4,6,4,5544.68,30171.07,3361.89,
2756,2,4,44.9,1,5,4,5894.92,16367.56,2926.69,
2757,1,2,37.96,3,7,1,13310.29,25116.9,2845.62,
2758,1,3,59.95,2,2,3,1282.55,8476.05,632.23,
2759,1,2,59.44,3,4,4,6965.2,14315.6,1208.75,
2760,2,3,48,1,6,4,9911.99,34117.96,2520.57,
2761,1,4,43.06,2,1,4,9911.99,34117.96,2520.57,
2762,2,2,40.53,3,1,4,9911.99,34117.96,2520.57,
2763,1,1,25.53,0,5,2,5464.72,32883.72,5782.49,
2764,2,2,33.92,0,7,1,8264.58,25149.33,2500.08,
2765,2,1,28.03,0,2,4,3380.95,28500.67,1258.59,
2766,1,2,33.06,3,7,3,2387.62,2860.41,811.34,
2767,1,2,58.87,0,3,3,1513.95,24896.37,217.15,
2768,1,4,41.84,1,3,1,12657,23537.76,3092.17,
2769,2,4,57.35,3,7,1,6951.72,8674.04,3166,
2770,2,4,44.67,3,2,4,3964.72,34366.46,785.41,
2771,2,1,21.13,0,4,4,5039.13,21184.26,1348.39,
2772,1,1,45.52,0,5,3,1915.3,11409.27,1199.54,
2773,2,4,32.66,3,1,2,1915.3,11409.27,1199.54,
2774,2,4,49.67,2,7,4,4098.26,35441.24,827.91,
2775,2,2,38.07,3,3,4,7281.51,18379,1949.54,
2776,2,4,45.23,2,7,4,5070.63,36664.55,1353.89,
2777,1,4,57.37,1,4,2,9365.63,51572.25,2407.65,
2778,2,1,27.97,0,1,3,9365.63,51572.25,2407.65,
2779,2,1,36.61,0,7,4,6277.79,6146.1,607.16,
2780,2,1,23.23,0,7,4,3755.34,28483.16,1717.86,
2781,2,4,62.67,2,2,1,6142.78,25915,1992.05,
2782,1,4,45.15,1,4,2,7465.15,26323.3,3953.45,
2783,2,2,34.76,0,6,3,3757.98,17979.14,2371.25,
2784,2,4,65.32,2,9,4,3507.18,16923.9,1507.67,
2785,1,2,34.98,0,5,1,4412.39,29664.38,3097.87,
2786,1,2,36.06,0,4,3,4051.74,16757.41,580.24,
2787,2,4,48.05,3,2,3,2033.48,9989.66,567.93,
2788,1,1,22.94,0,2,1,3009.62,28737.3,3055.57,
2789,1,2,29.37,2,7,4,4164.22,19898.32,1544.08,
2790,2,2,24.8,0,6,1,5576.58,39638.29,4400.11,
2791,1,4,44.73,2,7,4,5959.04,31018.45,918.65,
2792,2,4,43.6,0,3,1,8056.15,28015.07,2977.7,
2793,1,2,34.61,3,5,3,2618.22,13997.57,1115.91,
2794,2,2,46.83,0,2,1,6139.79,34003.85,923.42,
2795,1,2,62.23,1,6,2,4792.9,56782.38,8789.1,
2796,2,3,60.81,1,8,3,5444.7,26887.44,1799.75,
2797,2,4,44.41,0,7,3,3166.85,9038.51,782.16,
2798,2,4,26.48,1,4,3,2537.71,12180.59,812.7,
2799,2,2,22.76,2,7,3,872.33,8923.35,699.79,
2800,2,2,28.93,1,3,1,12612.92,28286.27,3035.55,
2801,1,1,26.81,0,5,3,2638.26,16071.38,1230.6,
2802,2,1,26.92,0,3,2,11355.79,25407.62,3903.2,
2803,1,1,18.84,0,8,4,6960.13,38245.69,1733.23,
2804,2,2,39.11,0,2,4,4000.27,16296.68,1744.24,
2805,2,2,46.43,2,5,4,5968.51,29394.62,2806.46,
2806,2,2,42.55,0,7,4,4556.01,19957.01,1126.61,
2807,1,4,44.99,2,2,1,6637.09,19094.61,1986.65,
2808,2,2,39.88,2,3,4,7856.82,24281.62,1147.59,
2809,1,4,44.96,2,7,4,4514.35,18001.26,1474.38,
2810,1,3,61.78,1,1,2,4514.35,18001.26,1474.38,
2811,2,1,21.29,0,1,1,4514.35,18001.26,1474.38,
2812,1,2,40.72,0,7,3,3058.13,13622.03,789.91,
2813,1,2,34.27,1,3,3,1684.39,14401.2,227.68,
2814,2,4,38.64,1,7,1,7861.14,26971.26,2619.77,
2815,2,1,19.89,0,3,3,3362.2,16169.74,1209.59,
2816,1,4,30.89,2,3,1,9131.56,32063.17,3482.94,
2817,2,1,19.93,0,7,3,3626.16,7207.09,800.32,
2818,2,2,56.05,2,5,3,2089.31,22920.68,1199.9,
2819,2,1,26.44,0,4,3,3664.78,16490.85,750.81,
2820,1,3,56.19,2,3,3,3090.55,10558.91,1195.19,
2821,2,2,35.7,4,6,4,9925.85,30000,3580.32,
2822,2,2,33.93,2,1,4,9925.85,30000,3580.32,
2823,1,1,23.42,0,3,3,2233.11,16350.97,2029.3,
2824,1,4,51.18,1,8,3,2745.06,29290.74,1795.82,
2825,1,2,35.29,2,7,3,3148.67,4514.55,875.4,
2826,2,1,26.11,0,7,1,7995.22,37551.44,3984.53,
2827,2,1,27.99,0,3,1,11155.46,29975.25,4825.61,
2828,2,2,31.13,1,4,4,5053.59,35994.14,2355.56,
2829,2,4,48.74,1,5,2,9750.84,49120.5,4773.57,
2830,1,3,62.22,1,8,4,6839.49,23396.54,2499.04,
2831,2,2,46.34,2,5,4,6638.81,15882.77,3511.83,
2832,1,2,47.4,1,1,3,6638.81,15882.77,3511.83,
2833,1,3,62.57,2,8,1,10491.07,61670.1,3549.56,
2834,2,1,22.07,0,3,4,5941.37,19420.47,570.93,
2835,1,2,39.44,1,3,3,1182.39,13588.92,1254.33,
2836,2,2,38.95,1,6,3,3197.17,17329.89,1097.52,
2837,1,2,27.93,0,7,4,6495.85,2861.53,1534.28,
2838,1,1,18.02,0,4,3,3808.48,5684.39,329.37,
2839,2,4,46.08,1,4,3,2412.49,12023.4,243.34,
